episode,score,steps,total_reward,time,reason,efficiency,snake_length,grid_width,grid_height,grid_size,training_grid,is_training_grid,complexity_ratio,max_possible_score,agent
186,9,56,366.6710317460316,0.041228294372558594,self_collision,0.16071428571428573,12,9,9,9x9,10x10,False,0.81,78,DQN
187,18,145,834.5334276834271,0.10712194442749023,self_collision,0.12413793103448276,21,9,9,9x9,10x10,False,0.81,78,DQN
188,23,138,1090.630999556,0.051630258560180664,self_collision,0.16666666666666666,26,9,9,9x9,10x10,False,0.81,78,DQN
189,21,168,993.4202741702741,0.09441971778869629,self_collision,0.125,24,9,9,9x9,10x10,False,0.81,78,DQN
190,9,62,366.5627705627705,0.0222475528717041,self_collision,0.14516129032258066,12,9,9,9x9,10x10,False,0.81,78,DQN
191,13,91,575.4341630591629,0.050089120864868164,self_collision,0.14285714285714285,16,9,9,9x9,10x10,False,0.81,78,DQN
192,12,75,520.3703463203462,0.03322291374206543,self_collision,0.16,15,9,9,9x9,10x10,False,0.81,78,DQN
193,15,103,679.4261904761901,0.04981589317321777,self_collision,0.14563106796116504,18,9,9,9x9,10x10,False,0.81,78,DQN
194,23,150,1093.6242424242428,0.0874779224395752,self_collision,0.15333333333333332,26,9,9,9x9,10x10,False,0.81,78,DQN
195,13,74,573.0107503607503,0.029362916946411133,self_collision,0.17567567567567569,16,9,9,9x9,10x10,False,0.81,78,DQN
196,16,133,731.7540404040398,0.07062840461730957,self_collision,0.12030075187969924,19,9,9,9x9,10x10,False,0.81,78,DQN
197,19,172,888.8017427017421,0.07960915565490723,self_collision,0.11046511627906977,22,9,9,9x9,10x10,False,0.81,78,DQN
198,22,162,1041.4679043179037,0.08122730255126953,self_collision,0.13580246913580246,25,9,9,9x9,10x10,False,0.81,78,DQN
199,15,125,680.3806027306024,0.052059173583984375,self_collision,0.12,18,9,9,9x9,10x10,False,0.81,78,DQN
200,15,119,678.715151515151,0.06636571884155273,self_collision,0.12605042016806722,18,9,9,9x9,10x10,False,0.81,78,DQN
1,5,48,160.21825396825398,0.0,self_collision,0.10416666666666667,8,10,10,10x10,10x10,True,1.0,97,A*
2,15,137,678.0347194472191,0.0,self_collision,0.10948905109489052,18,10,10,10x10,10x10,True,1.0,97,A*
3,34,263,1666.1673562548601,0.03281903266906738,self_collision,0.12927756653992395,37,10,10,10x10,10x10,True,1.0,97,A*
4,17,139,782.0062853812844,0.0006661415100097656,self_collision,0.1223021582733813,20,10,10,10x10,10x10,True,1.0,97,A*
5,25,183,1197.1580960705971,0.016759395599365234,self_collision,0.1366120218579235,28,10,10,10x10,10x10,True,1.0,97,A*
6,27,186,1299.4678543678556,0.016426563262939453,self_collision,0.14516129032258066,30,10,10,10x10,10x10,True,1.0,97,A*
7,15,127,678.9342463092457,0.0,self_collision,0.11811023622047244,18,10,10,10x10,10x10,True,1.0,97,A*
8,7,54,264.42817460317457,0.0,self_collision,0.12962962962962962,10,10,10,10x10,10x10,True,1.0,97,A*
9,18,135,833.302515540015,0.019353151321411133,wall_collision,0.13333333333333333,21,10,10,10x10,10x10,True,1.0,97,A*
10,1,8,-48.080555555555556,0.0,self_collision,0.125,4,10,10,10x10,10x10,True,1.0,97,A*
11,3,18,54.76065323565322,0.0,self_collision,0.16666666666666666,6,10,10,10x10,10x10,True,1.0,97,A*
12,3,23,56.06071428571431,0.0033385753631591797,self_collision,0.13043478260869565,6,10,10,10x10,10x10,True,1.0,97,A*
13,1,9,-48.07575757575757,0.0,self_collision,0.1111111111111111,4,10,10,10x10,10x10,True,1.0,97,A*
14,7,50,263.41587301587293,0.0020034313201904297,self_collision,0.14,10,10,10,10x10,10x10,True,1.0,97,A*
15,3,20,55.508766233766266,0.0020029544830322266,self_collision,0.15,6,10,10,10x10,10x10,True,1.0,97,A*
16,11,92,471.29611499611474,0.004004716873168945,self_collision,0.11956521739130435,14,10,10,10x10,10x10,True,1.0,97,A*
17,15,118,679.5982253857248,0.0025861263275146484,self_collision,0.1271186440677966,18,10,10,10x10,10x10,True,1.0,97,A*
18,9,79,367.94368686868677,0.0,self_collision,0.11392405063291139,12,10,10,10x10,10x10,True,1.0,97,A*
19,15,84,676.9619408369405,0.0,self_collision,0.17857142857142858,18,10,10,10x10,10x10,True,1.0,97,A*
20,25,136,1193.8229908979913,0.021758079528808594,self_collision,0.18382352941176472,28,10,10,10x10,10x10,True,1.0,97,A*
21,19,154,888.0707070707067,0.009017467498779297,self_collision,0.12337662337662338,22,10,10,10x10,10x10,True,1.0,97,A*
22,19,153,884.9802780552773,0.0027964115142822266,self_collision,0.12418300653594772,22,10,10,10x10,10x10,True,1.0,97,A*
23,5,43,159.80595238095242,0.0,self_collision,0.11627906976744186,8,10,10,10x10,10x10,True,1.0,97,A*
24,3,23,55.69126984126987,0.0,self_collision,0.13043478260869565,6,10,10,10x10,10x10,True,1.0,97,A*
25,5,28,159.28452380952388,0.0,self_collision,0.17857142857142858,8,10,10,10x10,10x10,True,1.0,97,A*
26,17,122,781.8862193362188,0.01647210121154785,self_collision,0.13934426229508196,20,10,10,10x10,10x10,True,1.0,97,A*
27,19,154,886.3016095016088,0.0,self_collision,0.12337662337662338,22,10,10,10x10,10x10,True,1.0,97,A*
28,27,211,1302.0159923409938,0.03690385818481445,self_collision,0.12796208530805686,30,10,10,10x10,10x10,True,1.0,97,A*
29,13,105,575.3153822484703,0.011998176574707031,self_collision,0.12380952380952381,16,10,10,10x10,10x10,True,1.0,97,A*
30,13,99,575.8040404040402,0.005625009536743164,self_collision,0.13131313131313133,16,10,10,10x10,10x10,True,1.0,97,A*
31,33,278,1612.769123931627,0.02918267250061035,wall_collision,0.11870503597122302,36,10,10,10x10,10x10,True,1.0,97,A*
32,17,140,782.7519702519696,0.0,self_collision,0.12142857142857143,20,10,10,10x10,10x10,True,1.0,97,A*
33,7,63,262.0636044511045,0.0,self_collision,0.1111111111111111,10,10,10,10x10,10x10,True,1.0,97,A*
34,9,74,367.73618326118316,0.016616344451904297,self_collision,0.12162162162162163,12,10,10,10x10,10x10,True,1.0,97,A*
35,11,86,471.1869519369517,0.0,self_collision,0.12790697674418605,14,10,10,10x10,10x10,True,1.0,97,A*
36,14,109,627.509429867518,0.0,wall_collision,0.12844036697247707,17,10,10,10x10,10x10,True,1.0,97,A*
37,7,61,263.34048729048726,0.016396284103393555,self_collision,0.11475409836065574,10,10,10,10x10,10x10,True,1.0,97,A*
38,15,104,678.3374458874455,0.0,self_collision,0.14423076923076922,18,10,10,10x10,10x10,True,1.0,97,A*
39,11,81,470.84283216783217,0.0,self_collision,0.13580246913580246,14,10,10,10x10,10x10,True,1.0,97,A*
40,15,101,677.8511655011653,0.015074968338012695,self_collision,0.1485148514851485,18,10,10,10x10,10x10,True,1.0,97,A*
41,31,233,1508.1967213342232,0.0016973018646240234,self_collision,0.13304721030042918,34,10,10,10x10,10x10,True,1.0,97,A*
42,13,80,573.5726911976909,0.016364097595214844,self_collision,0.1625,16,10,10,10x10,10x10,True,1.0,97,A*
43,5,49,160.40638528138533,0.0,self_collision,0.10204081632653061,8,10,10,10x10,10x10,True,1.0,97,A*
44,25,191,1197.3490662115667,0.01646280288696289,wall_collision,0.13089005235602094,28,10,10,10x10,10x10,True,1.0,97,A*
45,11,78,470.3066160147041,0.0032875537872314453,self_collision,0.14102564102564102,14,10,10,10x10,10x10,True,1.0,97,A*
46,5,34,159.6393217893218,0.0009982585906982422,self_collision,0.14705882352941177,8,10,10,10x10,10x10,True,1.0,97,A*
47,1,9,-48.038888888888884,0.0,self_collision,0.1111111111111111,4,10,10,10x10,10x10,True,1.0,97,A*
48,7,47,263.28531746031746,0.0019998550415039062,self_collision,0.14893617021276595,10,10,10,10x10,10x10,True,1.0,97,A*
49,1,8,-48.048809523809524,0.0010001659393310547,self_collision,0.125,4,10,10,10x10,10x10,True,1.0,97,A*
50,3,15,55.11785714285713,0.0,self_collision,0.2,6,10,10,10x10,10x10,True,1.0,97,A*
51,5,56,159.8777999778,0.0030014514923095703,self_collision,0.08928571428571429,8,10,10,10x10,10x10,True,1.0,97,A*
52,13,119,577.1441558441556,0.005652904510498047,self_collision,0.1092436974789916,16,10,10,10x10,10x10,True,1.0,97,A*
53,5,38,160.24126984126985,0.0,self_collision,0.13157894736842105,8,10,10,10x10,10x10,True,1.0,97,A*
54,1,7,-48.107142857142854,0.0,self_collision,0.14285714285714285,4,10,10,10x10,10x10,True,1.0,97,A*
55,5,35,159.24884559884566,0.0,self_collision,0.14285714285714285,8,10,10,10x10,10x10,True,1.0,97,A*
56,1,6,-48.39242424242424,0.0,self_collision,0.16666666666666666,4,10,10,10x10,10x10,True,1.0,97,A*
57,13,105,574.6698523698522,0.0,self_collision,0.12380952380952381,16,10,10,10x10,10x10,True,1.0,97,A*
58,13,89,574.7202380952377,0.0,self_collision,0.14606741573033707,16,10,10,10x10,10x10,True,1.0,97,A*
59,15,88,678.142496392496,0.01680731773376465,self_collision,0.17045454545454544,18,10,10,10x10,10x10,True,1.0,97,A*
60,5,40,159.97344877344887,0.0,self_collision,0.125,8,10,10,10x10,10x10,True,1.0,97,A*
61,11,75,470.6118797868795,0.0,self_collision,0.14666666666666667,14,10,10,10x10,10x10,True,1.0,97,A*
62,7,42,262.33251470751463,0.0,self_collision,0.16666666666666666,10,10,10,10x10,10x10,True,1.0,97,A*
63,7,47,263.03886391386385,0.0,self_collision,0.14893617021276595,10,10,10,10x10,10x10,True,1.0,97,A*
64,21,143,990.5949134199132,0.016628742218017578,self_collision,0.14685314685314685,24,10,10,10x10,10x10,True,1.0,97,A*
65,1,8,-48.125757575757575,0.0,self_collision,0.125,4,10,10,10x10,10x10,True,1.0,97,A*
66,5,31,159.11987734487735,0.0,self_collision,0.16129032258064516,8,10,10,10x10,10x10,True,1.0,97,A*
67,11,111,472.67028527028504,0.0,self_collision,0.0990990990990991,14,10,10,10x10,10x10,True,1.0,97,A*
68,5,24,158.78452380952388,0.0,self_collision,0.20833333333333334,8,10,10,10x10,10x10,True,1.0,97,A*
69,9,67,367.2815226440225,0.016381263732910156,self_collision,0.13432835820895522,12,10,10,10x10,10x10,True,1.0,97,A*
70,11,81,470.6957070707068,0.0,self_collision,0.13580246913580246,14,10,10,10x10,10x10,True,1.0,97,A*
71,22,166,1042.2644952269952,0.016881227493286133,self_collision,0.13253012048192772,25,10,10,10x10,10x10,True,1.0,97,A*
72,11,90,471.52812465312445,0.0052411556243896484,self_collision,0.12222222222222222,14,10,10,10x10,10x10,True,1.0,97,A*
73,25,188,1197.7064213564217,0.017172574996948242,self_collision,0.13297872340425532,28,10,10,10x10,10x10,True,1.0,97,A*
74,9,64,367.0806277056277,0.003006458282470703,self_collision,0.140625,12,10,10,10x10,10x10,True,1.0,97,A*
75,7,74,264.0349678099678,0.004998683929443359,self_collision,0.0945945945945946,10,10,10,10x10,10x10,True,1.0,97,A*
76,1,7,-48.205555555555556,0.0010008811950683594,self_collision,0.14285714285714285,4,10,10,10x10,10x10,True,1.0,97,A*
77,46,378,2287.3203560328593,0.035202741622924805,wall_collision,0.12169312169312169,49,10,10,10x10,10x10,True,1.0,97,A*
78,1,7,-48.107142857142854,0.0,self_collision,0.14285714285714285,4,10,10,10x10,10x10,True,1.0,97,A*
79,25,213,1200.0698884448893,0.016742467880249023,self_collision,0.11737089201877934,28,10,10,10x10,10x10,True,1.0,97,A*
80,15,102,678.3651515151512,0.0,self_collision,0.14705882352941177,18,10,10,10x10,10x10,True,1.0,97,A*
81,19,136,886.2547480297475,0.01671290397644043,self_collision,0.13970588235294118,22,10,10,10x10,10x10,True,1.0,97,A*
82,5,32,159.67023809523812,0.0,self_collision,0.15625,8,10,10,10x10,10x10,True,1.0,97,A*
83,31,283,1511.7846292596319,0.03334212303161621,self_collision,0.10954063604240283,34,10,10,10x10,10x10,True,1.0,97,A*
84,23,191,1096.055627705628,0.016462087631225586,self_collision,0.12041884816753927,26,10,10,10x10,10x10,True,1.0,97,A*
85,5,45,158.9884670884672,0.0,self_collision,0.1111111111111111,8,10,10,10x10,10x10,True,1.0,97,A*
86,23,170,1094.7206460206457,0.019542217254638672,self_collision,0.13529411764705881,26,10,10,10x10,10x10,True,1.0,97,A*
87,21,156,990.1767316017313,0.0,self_collision,0.1346153846153846,24,10,10,10x10,10x10,True,1.0,97,A*
88,17,92,780.5885281385276,0.016452789306640625,self_collision,0.18478260869565216,20,10,10,10x10,10x10,True,1.0,97,A*
89,5,42,160.06789321789324,0.0029833316802978516,self_collision,0.11904761904761904,8,10,10,10x10,10x10,True,1.0,97,A*
90,11,86,472.0309884559882,0.0049321651458740234,self_collision,0.12790697674418605,14,10,10,10x10,10x10,True,1.0,97,A*
91,13,98,574.5112956487952,0.005186557769775391,self_collision,0.1326530612244898,16,10,10,10x10,10x10,True,1.0,97,A*
92,27,204,1299.872944131034,0.01670670509338379,self_collision,0.1323529411764706,30,10,10,10x10,10x10,True,1.0,97,A*
93,15,114,675.6709239290117,0.007081031799316406,self_collision,0.13157894736842105,18,10,10,10x10,10x10,True,1.0,97,A*
94,1,3,-48.85,0.001001596450805664,self_collision,0.3333333333333333,4,10,10,10x10,10x10,True,1.0,97,A*
95,25,147,1195.4210678210686,0.006993293762207031,self_collision,0.17006802721088435,28,10,10,10x10,10x10,True,1.0,97,A*
96,7,47,263.2678932178932,0.0018444061279296875,self_collision,0.14893617021276595,10,10,10,10x10,10x10,True,1.0,97,A*
97,9,51,365.15912698412694,0.0,self_collision,0.17647058823529413,12,10,10,10x10,10x10,True,1.0,97,A*
98,21,167,988.9875402375405,0.0,self_collision,0.12574850299401197,24,10,10,10x10,10x10,True,1.0,97,A*
99,1,9,-48.059090909090905,0.0,self_collision,0.1111111111111111,4,10,10,10x10,10x10,True,1.0,97,A*
100,19,147,886.0727022977015,0.016659259796142578,self_collision,0.1292517006802721,22,10,10,10x10,10x10,True,1.0,97,A*
101,1,9,-48.089743589743584,0.0,self_collision,0.1111111111111111,4,10,10,10x10,10x10,True,1.0,97,A*
102,15,127,679.3638750138745,0.0,self_collision,0.11811023622047244,18,10,10,10x10,10x10,True,1.0,97,A*
103,7,63,263.8524170274169,0.016570568084716797,self_collision,0.1111111111111111,10,10,10,10x10,10x10,True,1.0,97,A*
104,3,27,56.31349206349208,0.0,self_collision,0.1111111111111111,6,10,10,10x10,10x10,True,1.0,97,A*
105,5,34,158.7000360750361,0.0,self_collision,0.14705882352941177,8,10,10,10x10,10x10,True,1.0,97,A*
106,3,25,55.91468253968253,0.0,self_collision,0.12,6,10,10,10x10,10x10,True,1.0,97,A*
107,17,132,781.3687340437336,0.0,wall_collision,0.12878787878787878,20,10,10,10x10,10x10,True,1.0,97,A*
108,1,8,-48.048809523809524,0.0,self_collision,0.125,4,10,10,10x10,10x10,True,1.0,97,A*
109,11,83,468.9897047397046,0.016705036163330078,self_collision,0.13253012048192772,14,10,10,10x10,10x10,True,1.0,97,A*
110,11,69,469.5300727050726,0.0,self_collision,0.15942028985507245,14,10,10,10x10,10x10,True,1.0,97,A*
111,19,144,886.169502719502,0.0,self_collision,0.13194444444444445,22,10,10,10x10,10x10,True,1.0,97,A*
112,37,319,1823.670048007552,0.04106259346008301,wall_collision,0.11598746081504702,40,10,10,10x10,10x10,True,1.0,97,A*
113,13,69,572.880952380952,0.00298309326171875,self_collision,0.18840579710144928,16,10,10,10x10,10x10,True,1.0,97,A*
114,25,205,1198.0497585747605,0.005712985992431641,self_collision,0.12195121951219512,28,10,10,10x10,10x10,True,1.0,97,A*
115,9,55,366.5984487734487,0.0,self_collision,0.16363636363636364,12,10,10,10x10,10x10,True,1.0,97,A*
116,9,63,366.9813852813852,0.016842126846313477,self_collision,0.14285714285714285,12,10,10,10x10,10x10,True,1.0,97,A*
117,23,148,1093.0812992562994,0.009398460388183594,self_collision,0.1554054054054054,26,10,10,10x10,10x10,True,1.0,97,A*
118,17,101,780.8540404040402,0.005746603012084961,self_collision,0.16831683168316833,20,10,10,10x10,10x10,True,1.0,97,A*
119,3,35,56.154773004773006,0.00138092041015625,self_collision,0.08571428571428572,6,10,10,10x10,10x10,True,1.0,97,A*
120,19,138,887.074242424242,0.0081024169921875,self_collision,0.13768115942028986,22,10,10,10x10,10x10,True,1.0,97,A*
121,17,136,782.7964618714615,0.006717205047607422,self_collision,0.125,20,10,10,10x10,10x10,True,1.0,97,A*
122,27,223,1300.4262959262976,0.029030561447143555,self_collision,0.1210762331838565,30,10,10,10x10,10x10,True,1.0,97,A*
123,13,88,573.9333333333333,0.0050432682037353516,self_collision,0.14772727272727273,16,10,10,10x10,10x10,True,1.0,97,A*
124,9,66,367.8309523809522,0.003031492233276367,self_collision,0.13636363636363635,12,10,10,10x10,10x10,True,1.0,97,A*
125,21,166,989.679524642024,0.00899958610534668,self_collision,0.12650602409638553,24,10,10,10x10,10x10,True,1.0,97,A*
126,27,176,1298.2537629037636,0.003651857376098633,self_collision,0.1534090909090909,30,10,10,10x10,10x10,True,1.0,97,A*
127,13,104,575.8694805194801,0.0,self_collision,0.125,16,10,10,10x10,10x10,True,1.0,97,A*
128,15,105,679.2520202020197,0.016846656799316406,self_collision,0.14285714285714285,18,10,10,10x10,10x10,True,1.0,97,A*
129,9,72,366.6293512043512,0.0,self_collision,0.125,12,10,10,10x10,10x10,True,1.0,97,A*
130,1,9,-48.10164835164835,0.0,self_collision,0.1111111111111111,4,10,10,10x10,10x10,True,1.0,97,A*
131,1,3,-48.9,0.0,self_collision,0.3333333333333333,4,10,10,10x10,10x10,True,1.0,97,A*
132,33,287,1612.8796398046447,0.033338308334350586,self_collision,0.11498257839721254,36,10,10,10x10,10x10,True,1.0,97,A*
133,23,185,1095.0660173160177,0.016687393188476562,self_collision,0.12432432432432433,26,10,10,10x10,10x10,True,1.0,97,A*
134,19,148,883.3258630258622,0.0,wall_collision,0.12837837837837837,22,10,10,10x10,10x10,True,1.0,97,A*
135,18,155,833.9975052725047,0.02458500862121582,wall_collision,0.11612903225806452,21,10,10,10x10,10x10,True,1.0,97,A*
136,15,109,678.4364940614937,0.006937980651855469,wall_collision,0.13761467889908258,18,10,10,10x10,10x10,True,1.0,97,A*
137,23,129,1089.3047730047729,0.0007216930389404297,self_collision,0.17829457364341086,26,10,10,10x10,10x10,True,1.0,97,A*
138,27,191,1300.4997946497956,0.016872167587280273,self_collision,0.14136125654450263,30,10,10,10x10,10x10,True,1.0,97,A*
139,3,26,55.88132423132424,0.0,self_collision,0.11538461538461539,6,10,10,10x10,10x10,True,1.0,97,A*
140,3,24,55.54411976911979,0.0,self_collision,0.125,6,10,10,10x10,10x10,True,1.0,97,A*
141,19,150,886.8222222222214,0.0,self_collision,0.12666666666666668,22,10,10,10x10,10x10,True,1.0,97,A*
142,19,136,887.0241813741807,0.017199277877807617,self_collision,0.13970588235294118,22,10,10,10x10,10x10,True,1.0,97,A*
143,27,214,1302.1552530802549,0.016085147857666016,wall_collision,0.1261682242990654,30,10,10,10x10,10x10,True,1.0,97,A*
144,23,168,1091.1775002775003,0.0,self_collision,0.13690476190476192,26,10,10,10x10,10x10,True,1.0,97,A*
145,3,21,55.836904761904776,0.0,self_collision,0.14285714285714285,6,10,10,10x10,10x10,True,1.0,97,A*
146,21,158,990.3353646353644,0.016618967056274414,self_collision,0.13291139240506328,24,10,10,10x10,10x10,True,1.0,97,A*
147,17,98,780.2020202020195,0.011385917663574219,self_collision,0.17346938775510204,20,10,10,10x10,10x10,True,1.0,97,A*
148,23,167,1093.90335914086,0.015247821807861328,self_collision,0.1377245508982036,26,10,10,10x10,10x10,True,1.0,97,A*
149,48,461,2394.7081769537667,0.05651712417602539,wall_collision,0.10412147505422993,51,10,10,10x10,10x10,True,1.0,97,A*
150,13,116,575.8871503496504,0.0,self_collision,0.11206896551724138,16,10,10,10x10,10x10,True,1.0,97,A*
151,3,14,55.144444444444446,0.0,self_collision,0.21428571428571427,6,10,10,10x10,10x10,True,1.0,97,A*
152,33,277,1615.5892579642618,0.04542660713195801,wall_collision,0.11913357400722022,36,10,10,10x10,10x10,True,1.0,97,A*
153,17,123,782.856324231324,0.004605770111083984,self_collision,0.13821138211382114,20,10,10,10x10,10x10,True,1.0,97,A*
154,1,5,-48.56388888888889,0.0,self_collision,0.2,4,10,10,10x10,10x10,True,1.0,97,A*
155,1,7,-48.050000000000004,0.0,self_collision,0.14285714285714285,4,10,10,10x10,10x10,True,1.0,97,A*
156,17,112,781.1869519369516,0.0,self_collision,0.15178571428571427,20,10,10,10x10,10x10,True,1.0,97,A*
157,13,87,572.4103285603283,0.0167388916015625,self_collision,0.14942528735632185,16,10,10,10x10,10x10,True,1.0,97,A*
158,23,155,1092.0094599844601,0.0,self_collision,0.14838709677419354,26,10,10,10x10,10x10,True,1.0,97,A*
159,9,69,367.7460067710067,0.016659975051879883,self_collision,0.13043478260869565,12,10,10,10x10,10x10,True,1.0,97,A*
160,3,16,55.42619047619047,0.0,self_collision,0.1875,6,10,10,10x10,10x10,True,1.0,97,A*
161,23,175,1094.6039294039294,0.016832590103149414,self_collision,0.13142857142857142,26,10,10,10x10,10x10,True,1.0,97,A*
162,25,219,1197.4798534798558,0.01664280891418457,self_collision,0.1141552511415525,28,10,10,10x10,10x10,True,1.0,97,A*
163,3,13,55.02619047619049,0.0,self_collision,0.23076923076923078,6,10,10,10x10,10x10,True,1.0,97,A*
164,25,204,1199.0458444333462,0.028301000595092773,self_collision,0.12254901960784313,28,10,10,10x10,10x10,True,1.0,97,A*
165,11,102,471.7472444222442,0.004822492599487305,self_collision,0.10784313725490197,14,10,10,10x10,10x10,True,1.0,97,A*
166,15,109,679.3464646464641,0.0,self_collision,0.13761467889908258,18,10,10,10x10,10x10,True,1.0,97,A*
167,15,106,679.2122766122761,0.0,self_collision,0.14150943396226415,18,10,10,10x10,10x10,True,1.0,97,A*
168,1,9,-48.07575757575757,0.0,self_collision,0.1111111111111111,4,10,10,10x10,10x10,True,1.0,97,A*
169,17,128,783.2437229437224,0.016785383224487305,self_collision,0.1328125,20,10,10,10x10,10x10,True,1.0,97,A*
170,26,189,1248.8571650571662,0.01657247543334961,self_collision,0.13756613756613756,29,10,10,10x10,10x10,True,1.0,97,A*
171,19,135,885.4762376512369,0.0,self_collision,0.14074074074074075,22,10,10,10x10,10x10,True,1.0,97,A*
172,24,184,1146.5899281274283,0.01662898063659668,wall_collision,0.13043478260869565,27,10,10,10x10,10x10,True,1.0,97,A*
173,7,58,263.66350316350315,0.0,self_collision,0.1206896551724138,10,10,10,10x10,10x10,True,1.0,97,A*
174,1,8,-47.95,0.0,self_collision,0.125,4,10,10,10x10,10x10,True,1.0,97,A*
175,3,22,55.92896825396829,0.0,self_collision,0.13636363636363635,6,10,10,10x10,10x10,True,1.0,97,A*
176,7,36,262.2551587301587,0.016191959381103516,self_collision,0.19444444444444445,10,10,10,10x10,10x10,True,1.0,97,A*
177,7,51,262.94836274836274,0.0010471343994140625,self_collision,0.13725490196078433,10,10,10,10x10,10x10,True,1.0,97,A*
178,41,337,2025.703166278171,0.061438560485839844,self_collision,0.12166172106824925,44,10,10,10x10,10x10,True,1.0,97,A*
179,15,99,677.9683011433007,0.004446268081665039,self_collision,0.15151515151515152,18,10,10,10x10,10x10,True,1.0,97,A*
180,5,34,159.73015873015868,0.0,self_collision,0.14705882352941177,8,10,10,10x10,10x10,True,1.0,97,A*
181,21,179,990.1464368964364,0.0,self_collision,0.11731843575418995,24,10,10,10x10,10x10,True,1.0,97,A*
182,15,114,678.2688672438669,0.017034053802490234,self_collision,0.13157894736842105,18,10,10,10x10,10x10,True,1.0,97,A*
183,19,126,885.7416777666774,0.0,self_collision,0.15079365079365079,22,10,10,10x10,10x10,True,1.0,97,A*
184,9,72,367.6325507825506,0.0,self_collision,0.125,12,10,10,10x10,10x10,True,1.0,97,A*
185,1,5,-48.6,0.0,self_collision,0.2,4,10,10,10x10,10x10,True,1.0,97,A*
186,27,191,1301.3981240981248,0.016605377197265625,self_collision,0.14136125654450263,30,10,10,10x10,10x10,True,1.0,97,A*
187,21,119,988.4617576867577,0.0,self_collision,0.17647058823529413,24,10,10,10x10,10x10,True,1.0,97,A*
188,9,74,367.14006549006547,0.0,self_collision,0.12162162162162163,12,10,10,10x10,10x10,True,1.0,97,A*
189,35,245,1714.2492285492317,0.03057122230529785,wall_collision,0.14285714285714285,38,10,10,10x10,10x10,True,1.0,97,A*
190,5,38,160.27106782106785,0.0019838809967041016,self_collision,0.13157894736842105,8,10,10,10x10,10x10,True,1.0,97,A*
191,26,175,1248.5721070596082,0.000701904296875,wall_collision,0.14857142857142858,29,10,10,10x10,10x10,True,1.0,97,A*
192,13,86,575.006385281385,0.0,self_collision,0.1511627906976744,16,10,10,10x10,10x10,True,1.0,97,A*
193,3,15,55.1357142857143,0.0,self_collision,0.2,6,10,10,10x10,10x10,True,1.0,97,A*
194,29,316,1408.718875568878,0.0668630599975586,wall_collision,0.09177215189873418,32,10,10,10x10,10x10,True,1.0,97,A*
195,3,10,54.62619047619049,0.0,self_collision,0.3,6,10,10,10x10,10x10,True,1.0,97,A*
196,15,88,676.5360861360859,0.0,self_collision,0.17045454545454544,18,10,10,10x10,10x10,True,1.0,97,A*
197,11,61,469.85602453102433,0.0,self_collision,0.18032786885245902,14,10,10,10x10,10x10,True,1.0,97,A*
198,29,252,1405.4994602619627,0.023425817489624023,self_collision,0.11507936507936507,32,10,10,10x10,10x10,True,1.0,97,A*
199,17,127,782.2681429681425,0.007971525192260742,self_collision,0.13385826771653545,20,10,10,10x10,10x10,True,1.0,97,A*
200,7,39,261.2972582972582,0.000896453857421875,self_collision,0.1794871794871795,10,10,10,10x10,10x10,True,1.0,97,A*
1,24,310,1164.2314106644988,0.0,self_collision,0.07741935483870968,27,10,10,10x10,10x10,True,1.0,97,GP
2,26,322,1264.058485958487,0.016070842742919922,self_collision,0.08074534161490683,29,10,10,10x10,10x10,True,1.0,97,GP
3,18,203,847.3112554112545,0.010791301727294922,self_collision,0.08866995073891626,21,10,10,10x10,10x10,True,1.0,97,GP
4,17,229,790.6593654711293,0.005427122116088867,self_collision,0.07423580786026202,20,10,10,10x10,10x10,True,1.0,97,GP
5,18,212,839.7318764568755,0.0,self_collision,0.08490566037735849,21,10,10,10x10,10x10,True,1.0,97,GP
6,2,22,6.976190476190482,0.0,wall_collision,0.09090909090909091,5,10,10,10x10,10x10,True,1.0,97,GP
7,17,221,792.9512598512594,0.0,self_collision,0.07692307692307693,20,10,10,10x10,10x10,True,1.0,97,GP
8,9,111,369.6719447219446,0.016062259674072266,self_collision,0.08108108108108109,12,10,10,10x10,10x10,True,1.0,97,GP
9,17,199,791.9397990897986,0.0,self_collision,0.08542713567839195,20,10,10,10x10,10x10,True,1.0,97,GP
10,19,239,892.7178839134716,0.0,self_collision,0.0794979079497908,22,10,10,10x10,10x10,True,1.0,97,GP
11,29,366,1425.54542679543,0.02152705192565918,self_collision,0.07923497267759563,32,10,10,10x10,10x10,True,1.0,97,GP
12,20,218,945.3056748806739,0.01083230972290039,self_collision,0.09174311926605505,23,10,10,10x10,10x10,True,1.0,97,GP
13,6,72,212.5996503496503,0.0013968944549560547,wall_collision,0.08333333333333333,9,10,10,10x10,10x10,True,1.0,97,GP
14,28,353,1365.3064703270616,0.011164665222167969,self_collision,0.07932011331444759,31,10,10,10x10,10x10,True,1.0,97,GP
15,28,364,1365.055597180599,0.004799604415893555,self_collision,0.07692307692307693,31,10,10,10x10,10x10,True,1.0,97,GP
16,15,152,684.9763347763342,0.0,self_collision,0.09868421052631579,18,10,10,10x10,10x10,True,1.0,97,GP
17,8,86,319.11709956709944,0.0,wall_collision,0.09302325581395349,11,10,10,10x10,10x10,True,1.0,97,GP
18,19,211,894.3121975246969,0.01656818389892578,self_collision,0.09004739336492891,22,10,10,10x10,10x10,True,1.0,97,GP
