timestamp,grid_size,grid_width,grid_height,max_possible_score,agent,agent_category,episode,points_scored,game_won,game_won_percentage,moves_made,total_reward,efficiency,snake_length,survival_time,termination_reason,score_percentage,board_coverage,moves_per_food,complexity_ratio,is_training_grid,successful_episode,high_performance
20251015_171004,5x5,5,5,22,GP,PSO-NN,139,7,0,0,34,263.81785714285706,0.20588235294117646,10,0.0,self_collision,31.818181818181817,40.0,4.857142857142857,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,140,7,0,0,38,263.0833333333333,0.18421052631578946,10,0.0,self_collision,31.818181818181817,40.0,5.428571428571429,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,141,11,0,0,56,470.160714285714,0.19642857142857142,14,0.0,self_collision,50.0,56.00000000000001,5.090909090909091,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,142,10,0,0,59,422.7666666666664,0.1694915254237288,13,0.0,self_collision,45.45454545454545,52.0,5.9,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,143,8,0,0,54,322.51666666666654,0.14814814814814814,11,0.0,self_collision,36.36363636363637,44.0,6.75,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,144,15,0,0,70,678.0095238095234,0.21428571428571427,18,0.0,self_collision,68.18181818181817,72.0,4.666666666666667,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,145,9,0,0,47,371.21666666666647,0.19148936170212766,12,0.0,self_collision,40.909090909090914,48.0,5.222222222222222,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,146,12,0,0,51,522.1511904761901,0.23529411764705882,15,0.0,wall_collision,54.54545454545454,60.0,4.25,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,147,4,0,0,23,110.61666666666665,0.17391304347826086,7,0.0,wall_collision,18.181818181818183,28.000000000000004,5.75,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,148,13,0,0,60,574.9595238095236,0.21666666666666667,16,0.0,self_collision,59.09090909090909,64.0,4.615384615384615,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,149,6,0,0,37,217.15000000000003,0.16216216216216217,9,0.0,invalid_action_collision,27.27272727272727,36.0,6.166666666666667,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,150,7,0,0,32,266.0166666666666,0.21875,10,0.0,self_collision,31.818181818181817,40.0,4.571428571428571,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,151,6,0,0,17,207.7833333333333,0.35294117647058826,9,0.0,self_collision,27.27272727272727,36.0,2.8333333333333335,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,152,11,0,0,67,475.00952380952367,0.16417910447761194,14,0.0,invalid_action_collision,50.0,56.00000000000001,6.090909090909091,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,153,5,0,0,21,158.48333333333335,0.23809523809523808,8,0.0,wall_collision,22.727272727272727,32.0,4.2,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,154,9,0,0,43,365.9023809523808,0.20930232558139536,12,0.0,self_collision,40.909090909090914,48.0,4.777777777777778,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,155,12,0,0,62,526.2499999999998,0.1935483870967742,15,0.0,self_collision,54.54545454545454,60.0,5.166666666666667,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,156,12,0,0,51,521.9095238095235,0.23529411764705882,15,0.0,self_collision,54.54545454545454,60.0,4.25,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,157,7,0,0,35,264.7666666666666,0.2,10,0.0,self_collision,31.818181818181817,40.0,5.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,158,11,0,0,70,476.8107142857141,0.15714285714285714,14,0.0,self_collision,50.0,56.00000000000001,6.363636363636363,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,159,17,0,0,65,780.8166666666664,0.26153846153846155,20,0.0,self_collision,77.27272727272727,80.0,3.823529411764706,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,160,12,0,0,63,526.8333333333331,0.19047619047619047,15,0.015179634094238281,self_collision,54.54545454545454,60.0,5.25,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,161,16,0,0,79,734.6095238095235,0.20253164556962025,19,0.0013494491577148438,self_collision,72.72727272727273,76.0,4.9375,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,162,11,0,0,64,475.11666666666645,0.171875,14,0.0,self_collision,50.0,56.00000000000001,5.818181818181818,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,163,13,0,0,67,578.7666666666663,0.19402985074626866,16,0.0,self_collision,59.09090909090909,64.0,5.153846153846154,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,164,11,0,0,63,471.6999999999998,0.1746031746031746,14,0.0,self_collision,50.0,56.00000000000001,5.7272727272727275,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,165,9,0,0,49,368.37619047619035,0.1836734693877551,12,0.0,self_collision,40.909090909090914,48.0,5.444444444444445,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,166,9,0,0,69,372.4440476190474,0.13043478260869565,12,0.0,self_collision,40.909090909090914,48.0,7.666666666666667,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,167,11,0,0,82,476.50357142857126,0.13414634146341464,14,0.0,self_collision,50.0,56.00000000000001,7.454545454545454,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,168,10,0,0,50,420.64999999999975,0.2,13,0.0,self_collision,45.45454545454545,52.0,5.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,169,14,0,0,73,628.4666666666665,0.1917808219178082,17,0.0,self_collision,63.63636363636363,68.0,5.214285714285714,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,170,10,0,0,58,422.9869047619045,0.1724137931034483,13,0.0,self_collision,45.45454545454545,52.0,5.8,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,171,15,0,0,95,685.7369047619045,0.15789473684210525,18,0.0,wall_collision,68.18181818181817,72.0,6.333333333333333,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,172,8,0,0,55,319.1261904761903,0.14545454545454545,11,0.0,self_collision,36.36363636363637,44.0,6.875,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,173,11,0,0,51,469.8595238095237,0.21568627450980393,14,0.0,self_collision,50.0,56.00000000000001,4.636363636363637,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,174,11,0,0,56,474.4499999999997,0.19642857142857142,14,0.0,self_collision,50.0,56.00000000000001,5.090909090909091,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,175,12,0,0,55,524.1333333333331,0.21818181818181817,15,0.0,self_collision,54.54545454545454,60.0,4.583333333333333,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,176,8,0,0,35,315.96666666666647,0.22857142857142856,11,0.0,self_collision,36.36363636363637,44.0,4.375,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,177,12,0,0,61,523.5440476190474,0.19672131147540983,15,0.0,self_collision,54.54545454545454,60.0,5.083333333333333,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,178,5,0,0,31,160.40952380952382,0.16129032258064516,8,0.0,wall_collision,22.727272727272727,32.0,6.2,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,179,10,0,0,62,422.042857142857,0.16129032258064516,13,0.0,self_collision,45.45454545454545,52.0,6.2,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,180,14,0,0,65,627.2166666666665,0.2153846153846154,17,0.015605449676513672,wall_collision,63.63636363636363,68.0,4.642857142857143,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,181,12,0,0,57,524.2666666666665,0.21052631578947367,15,0.0008111000061035156,self_collision,54.54545454545454,60.0,4.75,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,182,8,0,0,39,316.8666666666665,0.20512820512820512,11,0.0,wall_collision,36.36363636363637,44.0,4.875,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,183,8,0,0,45,317.14285714285705,0.17777777777777778,11,0.0,self_collision,36.36363636363637,44.0,5.625,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,184,10,0,0,58,422.83333333333326,0.1724137931034483,13,0.0,self_collision,45.45454545454545,52.0,5.8,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,185,9,0,0,61,374.9440476190472,0.14754098360655737,12,0.0,self_collision,40.909090909090914,48.0,6.777777777777778,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,186,14,0,0,58,628.3499999999996,0.2413793103448276,17,0.0,self_collision,63.63636363636363,68.0,4.142857142857143,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,187,7,0,0,44,265.84999999999997,0.1590909090909091,10,0.0,self_collision,31.818181818181817,40.0,6.285714285714286,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,188,11,0,0,63,473.0940476190474,0.1746031746031746,14,0.0,wall_collision,50.0,56.00000000000001,5.7272727272727275,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,189,16,0,0,95,739.6023809523805,0.16842105263157894,19,0.0,self_collision,72.72727272727273,76.0,5.9375,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,190,2,0,0,17,6.216666666666683,0.11764705882352941,5,0.0,wall_collision,9.090909090909092,20.0,8.5,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,191,9,0,0,45,368.54999999999984,0.2,12,0.0,wall_collision,40.909090909090914,48.0,5.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,192,15,0,0,86,683.1095238095235,0.1744186046511628,18,0.0,invalid_action_collision,68.18181818181817,72.0,5.733333333333333,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,193,8,0,0,41,312.58690476190475,0.1951219512195122,11,0.0,wall_collision,36.36363636363637,44.0,5.125,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,194,16,0,0,75,732.1095238095235,0.21333333333333335,19,0.0,self_collision,72.72727272727273,76.0,4.6875,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,195,11,0,0,64,472.62619047619035,0.171875,14,0.0,self_collision,50.0,56.00000000000001,5.818181818181818,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,196,12,0,0,61,524.533333333333,0.19672131147540983,15,0.0,wall_collision,54.54545454545454,60.0,5.083333333333333,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,197,9,0,0,59,370.55238095238076,0.15254237288135594,12,0.0,self_collision,40.909090909090914,48.0,6.555555555555555,0.25,False,1,0
20251015_171004,5x5,5,5,22,GP,PSO-NN,198,13,0,0,71,577.0166666666665,0.18309859154929578,16,0.0,wall_collision,59.09090909090909,64.0,5.461538461538462,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,199,19,1,100,79,882.2595238095234,0.24050632911392406,22,0.0,self_collision,86.36363636363636,88.0,4.157894736842105,0.25,False,1,1
20251015_171004,5x5,5,5,22,GP,PSO-NN,200,7,0,0,37,265.6333333333332,0.1891891891891892,10,0.015172719955444336,self_collision,31.818181818181817,40.0,5.285714285714286,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,1,6,0,0,23,209.4666666666667,0.2608695652173913,9,0.0016193389892578125,self_collision,27.27272727272727,36.0,3.8333333333333335,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,2,8,0,0,37,314.1773809523808,0.21621621621621623,11,0.016783952713012695,self_collision,36.36363636363637,44.0,4.625,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,3,3,0,0,18,55.78333333333333,0.16666666666666666,6,0.01647162437438965,self_collision,13.636363636363635,24.0,6.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,4,8,0,0,37,314.10119047619037,0.21621621621621623,11,0.01654672622680664,self_collision,36.36363636363637,44.0,4.625,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,5,1,0,0,7,-47.583333333333336,0.14285714285714285,4,0.0,self_collision,4.545454545454546,16.0,7.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,6,8,0,0,40,314.6833333333333,0.2,11,0.016659259796142578,self_collision,36.36363636363637,44.0,5.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,7,10,0,0,37,416.44999999999993,0.2702702702702703,13,0.017017364501953125,self_collision,45.45454545454545,52.0,3.7,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,8,17,0,0,69,778.742857142857,0.2463768115942029,20,0.033823490142822266,wall_collision,77.27272727272727,80.0,4.0588235294117645,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,9,9,0,0,33,364.4166666666665,0.2727272727272727,12,0.0018982887268066406,self_collision,40.909090909090914,48.0,3.6666666666666665,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,10,6,0,0,32,211.5761904761905,0.1875,9,0.01592111587524414,self_collision,27.27272727272727,36.0,5.333333333333333,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,11,9,0,0,36,365.142857142857,0.25,12,0.0163116455078125,self_collision,40.909090909090914,48.0,4.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,12,10,0,0,28,414.44999999999993,0.35714285714285715,13,0.01665472984313965,self_collision,45.45454545454545,52.0,2.8,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,13,5,0,0,23,159.5,0.21739130434782608,8,0.016762733459472656,wall_collision,22.727272727272727,32.0,4.6,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,14,8,0,0,33,313.6761904761904,0.24242424242424243,11,0.016625404357910156,wall_collision,36.36363636363637,44.0,4.125,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,15,11,0,0,45,468.26666666666654,0.24444444444444444,14,0.017253398895263672,wall_collision,50.0,56.00000000000001,4.090909090909091,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,16,9,0,0,35,364.76666666666654,0.2571428571428571,12,0.016049623489379883,self_collision,40.909090909090914,48.0,3.888888888888889,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,17,15,0,0,87,681.3535714285711,0.1724137931034483,18,0.049466848373413086,wall_collision,68.18181818181817,72.0,5.8,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,18,8,0,0,35,312.4440476190476,0.22857142857142856,11,0.015784502029418945,wall_collision,36.36363636363637,44.0,4.375,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,19,9,0,0,40,365.7166666666665,0.225,12,0.017957210540771484,self_collision,40.909090909090914,48.0,4.444444444444445,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,20,5,0,0,16,157.15000000000003,0.3125,8,0.0,wall_collision,22.727272727272727,32.0,3.2,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,21,7,0,0,35,263.32619047619033,0.2,10,0.025151491165161133,wall_collision,31.818181818181817,40.0,5.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,22,3,0,0,9,54.16666666666666,0.3333333333333333,6,0.008960485458374023,self_collision,13.636363636363635,24.0,3.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,23,12,0,0,56,522.5928571428569,0.21428571428571427,15,0.029703378677368164,self_collision,54.54545454545454,60.0,4.666666666666667,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,24,11,0,0,53,470.3833333333332,0.20754716981132076,14,0.03615546226501465,self_collision,50.0,56.00000000000001,4.818181818181818,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,25,8,0,0,28,311.64999999999986,0.2857142857142857,11,0.013914346694946289,self_collision,36.36363636363637,44.0,3.5,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,26,5,0,0,21,159.25,0.23809523809523808,8,0.010397672653198242,wall_collision,22.727272727272727,32.0,4.2,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,27,4,0,0,21,107.71666666666667,0.19047619047619047,7,0.01042795181274414,self_collision,18.181818181818183,28.000000000000004,5.25,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,28,8,0,0,31,313.31666666666655,0.25806451612903225,11,0.012434005737304688,self_collision,36.36363636363637,44.0,3.875,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,29,10,0,0,45,418.2333333333331,0.2222222222222222,13,0.023467540740966797,wall_collision,45.45454545454545,52.0,4.5,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,30,5,0,0,14,157.15000000000003,0.35714285714285715,8,0.00878453254699707,self_collision,22.727272727272727,32.0,2.8,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,31,10,0,0,51,418.15952380952365,0.19607843137254902,13,0.017764568328857422,wall_collision,45.45454545454545,52.0,5.1,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,32,1,0,0,7,-47.96666666666667,0.14285714285714285,4,0.0,wall_collision,4.545454545454546,16.0,7.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,33,4,0,0,19,107.30952380952385,0.21052631578947367,7,0.021799564361572266,self_collision,18.181818181818183,28.000000000000004,4.75,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,34,6,0,0,23,209.13333333333333,0.2608695652173913,9,0.011451005935668945,self_collision,27.27272727272727,36.0,3.8333333333333335,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,35,13,0,0,64,576.3666666666662,0.203125,16,0.04738211631774902,self_collision,59.09090909090909,64.0,4.923076923076923,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,36,10,0,0,52,418.7761904761903,0.19230769230769232,13,0.03168773651123047,self_collision,45.45454545454545,52.0,5.2,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,37,9,0,0,43,367.2285714285712,0.20930232558139536,12,0.018181562423706055,wall_collision,40.909090909090914,48.0,4.777777777777778,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,38,16,0,0,61,727.6428571428567,0.26229508196721313,19,0.0318603515625,wall_collision,72.72727272727273,76.0,3.8125,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,39,11,0,0,54,469.6761904761902,0.2037037037037037,14,0.018096923828125,wall_collision,50.0,56.00000000000001,4.909090909090909,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,40,12,0,0,50,520.2999999999998,0.24,15,0.017339706420898438,self_collision,54.54545454545454,60.0,4.166666666666667,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,41,8,0,0,38,314.0428571428571,0.21052631578947367,11,0.016195058822631836,self_collision,36.36363636363637,44.0,4.75,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,42,7,0,0,19,259.68333333333334,0.3684210526315789,10,0.01641845703125,wall_collision,31.818181818181817,40.0,2.7142857142857144,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,43,8,0,0,27,311.6095238095238,0.2962962962962963,11,0.016984939575195312,wall_collision,36.36363636363637,44.0,3.375,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,44,10,0,0,55,420.2428571428569,0.18181818181818182,13,0.027262210845947266,self_collision,45.45454545454545,52.0,5.5,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,45,3,0,0,7,53.28333333333333,0.42857142857142855,6,0.007138490676879883,self_collision,13.636363636363635,24.0,2.3333333333333335,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,46,12,0,0,83,525.1630952380953,0.14457831325301204,15,0.03218841552734375,wall_collision,54.54545454545454,60.0,6.916666666666667,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,47,15,0,0,87,683.4023809523807,0.1724137931034483,18,0.03323054313659668,wall_collision,68.18181818181817,72.0,5.8,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,48,9,0,0,28,363.1333333333333,0.32142857142857145,12,0.01667046546936035,self_collision,40.909090909090914,48.0,3.111111111111111,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,49,4,0,0,19,106.86666666666667,0.21052631578947367,7,0.01675891876220703,wall_collision,18.181818181818183,28.000000000000004,4.75,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,50,18,1,100,77,832.3773809523806,0.23376623376623376,21,0.033115386962890625,self_collision,81.81818181818183,84.0,4.277777777777778,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,51,7,0,0,33,262.17738095238093,0.21212121212121213,10,0.016582489013671875,wall_collision,31.818181818181817,40.0,4.714285714285714,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,52,10,0,0,41,418.79285714285686,0.24390243902439024,13,0.016946792602539062,wall_collision,45.45454545454545,52.0,4.1,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,53,11,0,0,48,469.48333333333323,0.22916666666666666,14,0.03941988945007324,self_collision,50.0,56.00000000000001,4.363636363636363,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,54,8,0,0,45,317.7499999999998,0.17777777777777778,11,0.027080535888671875,wall_collision,36.36363636363637,44.0,5.625,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,55,11,0,0,45,469.133333333333,0.24444444444444444,14,0.016692399978637695,wall_collision,50.0,56.00000000000001,4.090909090909091,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,56,8,0,0,39,315.1333333333332,0.20512820512820512,11,0.01657247543334961,self_collision,36.36363636363637,44.0,4.875,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,57,4,0,0,23,108.15952380952382,0.17391304347826086,7,0.017479658126831055,wall_collision,18.181818181818183,28.000000000000004,5.75,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,58,8,0,0,32,313.88333333333327,0.25,11,0.01597452163696289,self_collision,36.36363636363637,44.0,4.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,59,8,0,0,41,315.4666666666665,0.1951219512195122,11,0.01685500144958496,wall_collision,36.36363636363637,44.0,5.125,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,60,11,0,0,45,469.7333333333331,0.24444444444444444,14,0.029909849166870117,self_collision,50.0,56.00000000000001,4.090909090909091,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,61,6,0,0,24,210.23333333333335,0.25,9,0.014467716217041016,self_collision,27.27272727272727,36.0,4.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,62,9,0,0,51,368.88333333333316,0.17647058823529413,12,0.02815985679626465,self_collision,40.909090909090914,48.0,5.666666666666667,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,63,6,0,0,27,210.59999999999997,0.2222222222222222,9,0.010622024536132812,wall_collision,27.27272727272727,36.0,4.5,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,64,13,0,0,56,573.1499999999996,0.23214285714285715,16,0.05560612678527832,self_collision,59.09090909090909,64.0,4.3076923076923075,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,65,6,0,0,27,210.51666666666665,0.2222222222222222,9,0.010763406753540039,self_collision,27.27272727272727,36.0,4.5,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,66,8,0,0,47,315.02619047619044,0.1702127659574468,11,0.01716756820678711,wall_collision,36.36363636363637,44.0,5.875,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,67,9,0,0,47,368.1666666666665,0.19148936170212766,12,0.016107559204101562,wall_collision,40.909090909090914,48.0,5.222222222222222,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,68,5,0,0,15,157.0,0.3333333333333333,8,0.016952037811279297,self_collision,22.727272727272727,32.0,3.0,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,69,12,0,0,45,520.0166666666664,0.26666666666666666,15,0.017058849334716797,self_collision,54.54545454545454,60.0,3.75,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,70,13,0,0,59,571.6023809523808,0.22033898305084745,16,0.03328418731689453,self_collision,59.09090909090909,64.0,4.538461538461538,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,71,7,0,0,33,262.052380952381,0.21212121212121213,10,0.01622915267944336,self_collision,31.818181818181817,40.0,4.714285714285714,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,72,10,0,0,39,416.6666666666665,0.2564102564102564,13,0.016904115676879883,wall_collision,45.45454545454545,52.0,3.9,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,73,6,0,0,27,210.38333333333333,0.2222222222222222,9,0.044130802154541016,self_collision,27.27272727272727,36.0,4.5,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,74,10,0,0,28,415.1333333333332,0.35714285714285715,13,0.02275824546813965,self_collision,45.45454545454545,52.0,2.8,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,75,8,0,0,44,316.64999999999986,0.18181818181818182,11,0.03508257865905762,self_collision,36.36363636363637,44.0,5.5,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,76,5,0,0,13,156.25000000000006,0.38461538461538464,8,0.022179365158081055,self_collision,22.727272727272727,32.0,2.6,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,77,11,0,0,53,470.5166666666664,0.20754716981132076,14,0.06219124794006348,self_collision,50.0,56.00000000000001,4.818181818181818,0.25,False,1,1
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,78,6,0,0,33,210.81904761904764,0.18181818181818182,9,0.0135040283203125,wall_collision,27.27272727272727,36.0,5.5,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,79,5,0,0,22,158.19285714285718,0.22727272727272727,8,0.016837596893310547,self_collision,22.727272727272727,32.0,4.4,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,80,10,0,0,44,417.9833333333331,0.22727272727272727,13,0.0485537052154541,self_collision,45.45454545454545,52.0,4.4,0.25,False,1,0
20251015_171004,5x5,5,5,22,DQN,Simple_Agent,81,8,0,0,33,314.03333333333313,0.24242424242424243,11,0.01714611053466797,wall_collision,36.36363636363637,44.0,4.125,0.25,False,1,0
